,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
1002,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,25.0,Masculino,-25.429011,-50.032296
1003,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.429011,-50.032296
1004,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,49.0,Masculino,-25.429011,-50.032296
1005,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,21.0,Feminino,-25.429011,-50.032296
1006,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,19.0,Feminino,-25.429011,-50.032296
1007,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,45.0,Feminino,-25.429011,-50.032296
1008,2025-01-05,06:40:00,277.0,180.0,PALMEIRA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,25.0,Masculino,-25.429011,-50.032296
1042,2025-01-05,21:30:00,277.0,124.0,CAMPO LARGO,Com Vítimas Fatais,Ignorado,Decrescente,Automóvel,59.0,Masculino,-25.43508097,-49.5220664
1044,2025-01-05,21:30:00,277.0,124.0,CAMPO LARGO,Com Vítimas Fatais,Ignorado,Decrescente,Automóvel,59.0,Masculino,-25.43508097,-49.5220664
1053,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1055,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1056,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1058,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1059,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1061,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1062,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1064,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1065,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1067,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1068,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,43.0,Masculino,-25.44058,-49.972164
1070,2025-01-06,03:50:00,277.0,173.3,PALMEIRA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,33.0,Masculino,-25.44058,-49.972164
1253,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1254,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1257,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1258,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1261,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1262,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1265,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1266,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1269,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1270,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1273,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,30.0,Masculino,-24.55321275,-50.45677185
1274,2025-01-06,21:00:00,153.0,210.0,TIBAGI,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,22.0,Masculino,-24.55321275,-50.45677185
1445,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1446,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1447,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1448,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1449,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1450,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1451,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1452,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1453,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1454,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1455,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1456,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1457,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1458,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1459,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1460,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão-trator,37.0,Não Informado,-25.310636,-51.093323
1461,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,46.0,Feminino,-25.310636,-51.093323
1462,2025-01-08,10:16:00,277.0,299.7,PRUDENTOPOLIS,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,48.0,Masculino,-25.310636,-51.093323
1504,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,47.0,Masculino,-26.091063,-50.771263
1505,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,35.0,Feminino,-26.091063,-50.771263
1509,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,47.0,Masculino,-26.091063,-50.771263
1510,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,35.0,Feminino,-26.091063,-50.771263
1514,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,47.0,Masculino,-26.091063,-50.771263
1515,2025-01-08,20:00:00,476.0,323.6,PAULO FRONTIN,Com Vítimas Fatais,Chuva,Crescente,Caminhão-trator,35.0,Feminino,-26.091063,-50.771263
1738,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,32.0,Feminino,-25.4036625,-51.73067093
1739,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,41.0,Feminino,-25.4036625,-51.73067093
1740,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,54.0,Masculino,-25.4036625,-51.73067093
1741,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,18.0,Masculino,-25.4036625,-51.73067093
1742,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,24.0,Masculino,-25.4036625,-51.73067093
1743,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,37.0,Feminino,-25.4036625,-51.73067093
1744,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,9.0,Feminino,-25.4036625,-51.73067093
1745,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,9.0,Feminino,-25.4036625,-51.73067093
1746,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,41.0,Feminino,-25.4036625,-51.73067093
1747,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,44.0,Masculino,-25.4036625,-51.73067093
1748,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,32.0,Feminino,-25.4036625,-51.73067093
1749,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,41.0,Feminino,-25.4036625,-51.73067093
1750,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,54.0,Masculino,-25.4036625,-51.73067093
1751,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,18.0,Masculino,-25.4036625,-51.73067093
1752,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,24.0,Masculino,-25.4036625,-51.73067093
1753,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,37.0,Feminino,-25.4036625,-51.73067093
1754,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,9.0,Feminino,-25.4036625,-51.73067093
1755,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,9.0,Feminino,-25.4036625,-51.73067093
1756,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,41.0,Feminino,-25.4036625,-51.73067093
1757,2025-01-10,09:00:00,277.0,378.0,GUARAPUAVA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,44.0,Masculino,-25.4036625,-51.73067093
